% normalize=-1
% resample=no
% samplerate=22050
% version=0.7
% yaafedefinition=MFCC blockSize=2048 stepSize=1024
2.210422e+00,-2.945776e-01,4.073571e-01,4.978559e-02,2.836865e-01,-1.080109e-01,-6.228257e-03,-1.879332e-01,5.806018e-03,2.327243e-02,5.188845e-02,-4.977992e-02,6.932239e-02
2.956510e+00,1.030684e-01,6.442003e-01,2.422650e-01,4.326469e-01,1.883960e-02,6.700283e-02,-8.550042e-02,3.532413e-02,1.281328e-01,1.059309e-01,7.284330e-03,1.087066e-01
2.356300e+00,1.377694e+00,9.809958e-01,8.968941e-01,7.266072e-01,5.184115e-01,5.699333e-01,4.469588e-01,1.093179e-01,4.995700e-01,5.800469e-01,2.118536e-01,3.741338e-01
3.310055e+00,3.230769e-01,3.393958e-01,1.754414e-01,3.924078e-01,3.719160e-01,4.268664e-01,2.041399e-01,-7.696182e-02,1.997388e-02,2.071308e-01,1.647498e-01,2.950175e-01
3.247224e+00,1.336228e-01,2.085914e-01,2.706539e-01,4.253110e-01,5.249871e-01,4.341340e-01,6.391304e-02,-2.173198e-01,-5.208857e-02,2.948841e-01,1.072019e-01,9.448630e-02
7.624680e-01,6.750962e-01,1.157472e+00,5.226526e-01,2.528067e-01,6.002533e-01,-1.682529e-01,-2.327215e-01,1.853004e-01,1.668436e-01,-1.716837e-01,-3.934051e-02,-1.443850e-01
6.148516e-01,8.606615e-01,1.441371e+00,6.899747e-01,4.433708e-01,4.897378e-01,6.690276e-02,1.903153e-02,1.679903e-01,1.427591e-01,1.621783e-01,4.479919e-02,-4.216770e-02
2.178743e+00,1.690119e+00,9.929840e-01,4.648484e-01,2.169326e-01,5.054139e-01,2.358209e-01,3.163932e-01,4.908501e-01,3.940890e-01,3.700130e-01,3.016256e-01,2.541908e-01
2.740761e+00,2.049661e+00,5.589595e-01,8.299089e-01,4.515483e-01,4.095400e-01,5.132476e-01,1.246898e-01,2.981829e-01,1.032402e-01,1.726797e-01,-8.624680e-04,1.046057e-01
-1.017646e+00,-2.304086e-01,-1.055277e-01,3.422333e-01,7.789895e-01,9.581217e-01,7.538001e-01,2.133026e-01,-1.772980e-01,2.585384e-01,3.892524e-02,-2.932151e-01,-1.863888e-01
2.252618e+00,6.963853e-01,2.456171e-01,-6.796569e-01,-1.897364e-01,-1.007384e-01,-1.032080e-01,-2.515934e-01,-1.552979e-01,3.628520e-02,2.905010e-02,-5.055233e-01,-1.155896e-01
1.102348e+00,1.772655e-01,6.165348e-01,4.026606e-01,4.392516e-01,2.063199e-01,1.785229e-01,1.854540e-02,-6.218120e-02,1.061073e-01,3.745053e-01,1.045891e-01,1.063475e-02
3.506834e-01,-5.485562e-01,3.164937e-01,5.550895e-01,5.945511e-01,3.037731e-01,2.784773e-01,1.672286e-01,2.127280e-01,1.973336e-01,3.719369e-01,2.428167e-01,1.148607e-01
1.920621e+00,2.329211e-01,6.723560e-01,5.219682e-01,4.954331e-01,2.642175e-01,3.281309e-01,9.822694e-02,2.713843e-01,2.378240e-01,-7.927263e-03,-1.475169e-02,1.240163e-01
3.644782e+00,8.541956e-01,9.406766e-01,1.026608e+00,8.000226e-01,3.119934e-01,4.419729e-01,1.608880e-01,2.912643e-01,9.064830e-02,1.307259e-01,1.464004e-01,1.661138e-01
3.069472e-01,4.133654e-01,1.188416e+00,8.183339e-01,3.927502e-01,8.179086e-01,2.846624e-01,8.848829e-02,5.154791e-01,5.104915e-01,1.201005e-01,3.795655e-01,-1.076209e-01
-6.695721e-01,-2.200732e-01,6.590510e-01,2.790047e-01,-3.821352e-02,1.577403e-01,-4.783242e-02,-1.152843e-01,1.734275e-01,2.931335e-01,4.314778e-01,4.992863e-01,2.172091e-01
1.467019e+00,3.878580e-01,5.459118e-01,5.323450e-01,1.967479e-02,-1.048485e-01,-9.282878e-02,5.537727e-02,-1.780675e-01,-2.290968e-01,8.190507e-02,6.293249e-01,5.785363e-01
2.541316e+00,2.341526e-01,2.320764e-01,3.389029e-01,1.595582e-01,-1.585075e-01,1.172184e-01,1.323426e-01,1.263045e-02,-2.554061e-01,-1.680490e-01,4.456912e-02,2.251447e-01
1.607724e+00,3.820154e-01,1.621065e-01,5.843282e-01,1.961667e-01,9.502647e-02,5.731902e-01,5.143798e-01,3.406497e-01,1.722979e-01,1.358353e-02,2.996643e-01,2.449478e-01
1.925582e+00,-1.765092e-01,1.707637e-01,5.008058e-02,2.239032e-02,-1.293353e-01,2.574835e-02,-1.047132e-01,8.170752e-02,5.965088e-02,3.883610e-02,-1.227600e-01,2.907174e-02
2.624307e+00,1.977348e-01,4.951052e-01,3.598321e-01,3.177154e-01,9.080562e-02,1.579157e-01,-3.720837e-02,1.705948e-01,1.889137e-01,2.047336e-01,1.015237e-02,1.350286e-01
4.832322e+00,1.226992e+00,1.217062e+00,7.914394e-01,5.459387e-01,3.212847e-01,3.428545e-01,3.457967e-01,4.451167e-01,2.148115e-01,-8.615039e-02,1.675214e-01,-7.511470e-02
3.936436e+00,6.614013e-01,6.275024e-01,5.824391e-01,6.362505e-01,-1.186237e-01,4.027912e-01,2.210618e-01,1.694833e-01,2.813976e-01,4.870169e-02,1.931464e-01,-1.237102e-02
3.864724e+00,3.008642e-01,4.030762e-01,5.000477e-01,7.435812e-01,-1.769661e-01,3.159545e-01,1.568835e-01,2.199599e-01,4.169337e-01,2.641589e-01,3.648394e-01,1.758803e-01
-1.346477e-01,2.027893e-01,1.167597e+00,8.142433e-01,2.387686e-01,6.539151e-01,-8.352977e-02,-2.875704e-01,1.765523e-01,1.602331e-01,-9.479795e-02,4.148562e-01,-8.175669e-02
-2.326141e+00,-1.175955e+00,2.987782e-01,2.597146e-01,3.013839e-01,4.849853e-01,4.298947e-02,-2.397374e-01,-7.480022e-02,-1.094452e-01,2.632850e-02,1.079756e-01,-5.146941e-02
-5.307523e-01,7.950405e-01,9.981876e-01,4.961243e-01,1.771522e-02,4.588659e-01,2.665600e-01,1.922590e-01,5.690299e-02,4.735456e-02,-5.452228e-03,-8.131026e-02,-7.711724e-02
4.099370e+00,5.229202e-02,2.549695e-01,7.707705e-01,8.491790e-01,3.795912e-01,2.521688e-01,-4.550655e-02,-1.644617e-01,-1.854586e-01,-1.313105e-01,-4.569175e-02,1.359750e-01
1.989780e+00,7.483916e-01,7.025501e-01,5.853169e-01,3.005469e-01,3.545866e-01,4.738529e-01,2.759461e-01,3.620459e-01,1.637473e-01,-6.414384e-02,-4.885700e-02,4.522417e-01
1.318855e+00,1.070539e+00,1.092357e+00,5.467846e-01,3.391335e-01,3.059410e-01,4.011696e-01,4.208950e-01,3.763773e-01,2.128048e-01,2.261302e-01,2.074164e-01,4.848352e-01
1.244281e+00,3.681195e-01,6.209715e-01,2.399539e-01,2.353322e-01,5.919664e-02,1.247032e-01,-2.118757e-02,-8.928826e-02,-4.398452e-02,-8.700396e-02,3.649795e-02,2.553906e-01
5.209611e-01,-5.456046e-01,2.502113e-01,7.619088e-01,7.919441e-01,2.471168e-01,1.456314e-01,1.333905e-01,8.037025e-02,3.591901e-01,3.328641e-01,1.528870e-01,2.390627e-01
7.263537e-01,-4.875405e-01,1.908651e-01,5.587080e-01,6.051780e-01,2.544915e-01,2.208800e-01,3.654630e-02,1.979538e-01,2.514636e-01,3.114840e-01,1.743970e-01,9.344032e-02
7.392482e-01,-7.547894e-01,4.143207e-01,7.636369e-01,8.779787e-01,3.091120e-01,2.221893e-01,1.037238e-01,1.608954e-01,2.550050e-01,1.886545e-01,1.934230e-01,1.951234e-01
8.784910e-01,-1.583404e-01,7.338592e-01,9.044465e-01,4.196933e-01,3.823402e-01,2.762605e-03,2.979599e-02,2.643524e-01,2.530152e-01,-6.158889e-02,2.904728e-01,-2.605537e-02
8.392971e-01,7.460836e-01,1.082075e+00,3.750962e-01,2.741949e-01,5.159895e-01,2.018452e-01,-8.688184e-02,6.004510e-02,7.306504e-02,2.125299e-01,2.980745e-01,-5.108508e-02
1.798601e+00,1.010903e+00,7.153904e-01,5.094883e-01,4.726178e-02,3.124058e-01,2.694158e-01,4.217344e-01,9.341699e-02,2.388269e-02,2.971658e-01,5.972268e-01,5.201847e-01
2.859724e+00,-9.453156e-02,8.265493e-01,7.223343e-01,3.240267e-01,1.371455e-01,3.720701e-01,2.822137e-01,2.210299e-01,-4.290649e-02,-6.222161e-02,3.756510e-01,4.893211e-01
1.391173e+00,5.523503e-01,4.181693e-01,8.589495e-01,5.306246e-01,2.413501e-01,4.741463e-01,3.935830e-01,4.290479e-01,-4.767859e-02,-3.625173e-03,5.569854e-02,3.559203e-01
1.385778e+00,-1.126644e-01,7.552928e-01,9.886270e-01,6.481469e-01,1.443767e-01,2.647080e-01,8.520888e-02,3.891807e-01,1.565784e-01,7.908671e-02,3.609027e-02,1.194183e-01
2.507498e+00,1.239402e-01,4.281510e-01,3.790249e-01,2.651715e-01,1.176713e-01,9.181905e-02,-1.621859e-03,1.239839e-01,1.633776e-01,2.399824e-01,2.175670e-02,1.260441e-01
5.002831e+00,1.334639e+00,1.231667e+00,6.058011e-01,4.084024e-01,3.214857e-01,2.233036e-01,2.608149e-01,2.432685e-01,1.731464e-01,-3.926762e-02,-1.233780e-01,1.203819e-02
3.733808e+00,5.240950e-01,5.879331e-01,5.435155e-01,6.519451e-01,5.290325e-01,3.486226e-01,1.656279e-01,1.278454e-01,1.431893e-01,1.136763e-02,1.792792e-01,2.463221e-01
4.796869e+00,5.899249e-01,3.637964e-01,9.776471e-01,8.151095e-01,1.227995e-01,2.073305e-01,7.598432e-03,-4.098880e-02,-2.373644e-02,1.250887e-01,7.860878e-02,4.354214e-01
4.718971e+00,9.018621e-01,1.067458e+00,7.954036e-01,3.994792e-01,2.904462e-01,2.758493e-01,4.475741e-01,3.976466e-01,3.854652e-01,2.810136e-01,3.341471e-01,1.686866e-01
-1.593154e+00,-4.766615e-01,7.911852e-01,6.653195e-01,6.811488e-01,7.753284e-01,2.918007e-01,-8.467823e-02,4.705028e-02,5.478719e-02,2.049004e-01,2.547635e-01,4.551900e-02
-7.311851e-01,5.858847e-01,1.329971e+00,9.793848e-01,5.040235e-01,3.706455e-01,4.901767e-02,8.581269e-02,1.530610e-01,1.615736e-01,2.777164e-01,7.052188e-02,2.709179e-02
2.712695e+00,1.459499e+00,6.208217e-01,3.280864e-01,4.397861e-01,3.062051e-01,3.090957e-01,-7.521968e-02,2.876331e-01,-2.157494e-01,2.154579e-02,1.851707e-01,1.007037e-01
-7.428249e-01,-7.455756e-03,-2.999602e-01,1.109906e-01,3.775172e-01,6.192759e-01,7.019931e-01,3.028167e-02,-2.301697e-01,2.634331e-01,1.601385e-01,-2.657491e-01,-4.578024e-01
1.968242e+00,1.131315e+00,-3.131793e-01,-7.131813e-01,-4.805740e-01,-1.871171e-01,-1.016421e-01,-4.502661e-01,-2.712412e-01,3.317469e-01,-1.253943e-01,-4.345283e-01,-2.803651e-01
1.495599e+00,1.310277e-01,6.370204e-01,1.300309e-01,3.501402e-01,1.112352e-01,1.995597e-01,1.531817e-01,4.595454e-02,1.539703e-01,1.560275e-01,-2.850707e-01,1.827072e-01
6.143332e-01,-7.231627e-01,-1.104647e-01,7.175032e-01,9.930209e-01,2.788840e-01,1.216848e-01,-8.200288e-02,-1.259421e-01,-1.998446e-02,9.567846e-02,1.927734e-01,1.765724e-01
9.117084e-01,-7.446710e-01,1.875756e-01,5.540515e-01,6.763322e-01,1.268747e-01,1.808565e-01,5.120175e-02,2.313073e-01,1.093584e-01,6.518784e-02,1.213332e-01,8.451248e-02
1.247967e+00,-6.203185e-01,6.564231e-01,6.181245e-01,6.772339e-01,1.067837e-01,2.122163e-01,-7.509451e-02,3.388152e-03,2.097157e-01,1.822969e-01,-5.898212e-03,2.397677e-02
1.088573e+00,-1.000195e+00,4.631158e-01,6.612399e-01,7.295555e-01,2.259977e-01,2.074592e-01,-3.482709e-02,7.628220e-02,2.169014e-01,1.347110e-01,1.605058e-01,8.493376e-02
-9.239021e-01,-4.818470e-01,5.192210e-01,1.548012e-01,2.183756e-02,2.073176e-01,-8.182278e-02,-1.176549e-01,1.845137e-01,3.865325e-01,4.399459e-01,5.041890e-01,2.556907e-01
1.521153e-01,-5.897644e-02,2.527679e-01,2.148928e-01,-1.096866e-01,-1.123203e-01,-3.280254e-01,-5.726640e-02,-4.628946e-02,-4.384897e-02,3.292566e-01,4.090239e-01,5.404489e-01
1.786972e+00,-8.123242e-01,3.251753e-01,2.993935e-01,2.148331e-01,-1.148179e-01,9.888692e-02,5.176570e-03,6.233500e-02,8.868786e-02,1.032916e-01,2.866739e-01,2.447057e-01
3.937633e+00,4.137594e-01,4.575995e-01,1.042702e+00,8.736493e-01,5.297543e-01,3.124080e-01,4.058658e-02,-1.418174e-01,2.121070e-02,-8.802942e-02,1.546923e-01,1.850097e-01
2.594272e+00,8.538647e-02,1.005069e+00,7.516352e-01,6.451197e-01,1.791478e-01,3.360191e-01,3.314929e-01,3.101902e-01,5.285862e-01,2.953242e-01,2.581820e-01,1.760613e-01
2.518591e+00,9.354226e-02,4.282377e-01,2.610817e-01,2.532688e-01,5.042425e-03,3.237298e-02,-1.631778e-01,5.563326e-02,1.466997e-02,1.400588e-01,-6.488834e-02,1.221794e-01
4.067383e+00,8.405247e-01,9.362731e-01,5.974074e-01,5.538727e-01,2.430424e-01,2.525891e-01,-1.840668e-02,1.924265e-01,7.756825e-02,1.669202e-01,-6.950635e-02,1.167744e-01
3.608942e+00,4.778165e-01,9.063325e-01,6.638786e-01,6.216146e-01,1.490748e-01,4.072126e-01,2.515789e-01,3.387767e-01,3.707254e-01,2.329297e-01,3.464409e-01,4.773246e-03
3.400714e+00,3.511103e-01,2.683547e-01,5.177362e-01,4.257903e-01,-2.312622e-01,1.959334e-01,8.475668e-02,7.468303e-02,2.377485e-01,2.233910e-01,2.318449e-01,1.962151e-01
3.545012e+00,4.723886e-01,4.532155e-01,5.766943e-01,3.170304e-01,-1.473290e-02,2.846713e-01,1.960348e-01,8.590817e-02,2.079966e-01,3.457624e-01,4.522930e-01,1.818203e-01
-1.639267e+00,-7.559876e-01,8.612094e-01,6.578664e-01,3.755142e-01,7.893100e-01,6.254000e-02,-1.956037e-01,-1.028770e-01,-3.605112e-01,-6.624142e-02,-8.583010e-03,-1.120461e-01
-1.565043e+00,-3.866673e-01,7.297336e-01,5.508529e-01,3.807702e-01,3.589119e-01,-2.069659e-02,-8.049842e-02,5.680832e-02,-1.789205e-01,2.223608e-01,-3.359593e-02,-1.118836e-02
1.856505e+00,1.196539e+00,3.639330e-01,6.959571e-02,1.861174e-01,2.148064e-01,2.745993e-01,6.214149e-02,4.388222e-01,-7.288222e-03,1.050604e-01,2.363771e-01,-2.062425e-01
2.718975e-01,-6.510025e-01,-1.963226e-01,-4.085977e-01,-8.022703e-01,-4.466463e-01,-1.609363e-02,3.425785e-01,5.550708e-01,4.430414e-01,7.693401e-02,6.733100e-02,6.075512e-01
-4.091377e-01,-4.234568e-01,-3.470093e-01,-5.181117e-01,-6.999226e-01,-4.626249e-01,1.331650e-01,3.617934e-01,6.455295e-01,2.286822e-01,7.979418e-02,-4.913593e-02,4.708160e-01
1.113679e+00,2.762959e-01,7.126531e-01,4.228783e-01,5.193615e-01,-1.678116e-01,-4.686499e-02,-2.927466e-01,6.224759e-03,1.173245e-01,5.477130e-02,1.208184e-01,-1.317005e-01
7.772579e-01,-1.010123e-01,3.752347e-01,4.836784e-01,7.842352e-01,2.299830e-01,1.563553e-01,-8.880683e-02,1.970938e-02,1.201619e-01,-3.706170e-02,8.706082e-02,2.820703e-02
6.593529e-01,-5.731859e-01,2.878090e-01,6.435719e-01,7.159703e-01,3.888212e-01,2.325095e-01,-5.922965e-03,8.778193e-02,-2.881129e-02,8.990514e-02,8.404786e-02,3.161325e-01
3.622708e-01,-1.855215e-01,3.471170e-01,-1.167719e-01,3.134449e-01,2.269746e-01,1.732381e-01,1.044167e-01,4.299831e-02,3.702727e-01,2.490702e-01,-6.859370e-02,-1.277048e-01
2.214470e-01,-3.578666e-01,6.058940e-02,-1.879129e-01,9.158805e-02,1.235932e-01,1.181467e-01,1.536990e-01,1.839457e-01,2.651590e-01,-1.598179e-01,-1.342442e-01,-2.028483e-02
7.562896e-01,9.446592e-01,1.353736e-01,-5.691653e-02,3.249275e-01,2.961061e-02,1.658649e-01,9.129880e-02,9.795305e-03,-8.697989e-02,-1.513027e-01,-2.363881e-01,-2.432136e-01
1.953992e-01,9.057346e-01,1.006057e+00,2.086609e-01,2.515810e-01,1.903815e-01,2.186456e-01,1.375662e-01,5.681130e-02,2.979561e-03,-4.874425e-02,-5.480459e-02,-5.722305e-02
3.718363e-01,7.015857e-01,8.543096e-01,2.474303e-01,1.936822e-01,2.485739e-01,1.731823e-01,5.698575e-02,1.835565e-02,-1.956543e-02,6.405386e-02,1.694617e-01,1.293448e-01
-8.816811e-01,3.544368e-01,1.084272e+00,6.772002e-01,4.442463e-01,-2.434366e-01,2.956139e-01,1.894950e-01,-1.939538e-01,-2.128675e-02,8.311631e-02,1.123402e-01,2.196200e-01
-1.194446e+00,1.394099e-01,7.154711e-01,2.203106e-01,2.855795e-01,2.042887e-01,3.386468e-01,1.707069e-01,2.029785e-01,2.219336e-01,4.619079e-01,4.039683e-01,3.604904e-01
2.167580e+00,8.265423e-02,4.474181e-01,2.279548e-01,2.793648e-01,2.411542e-02,-2.843223e-02,-1.057983e-01,-3.079484e-02,6.388078e-02,9.600208e-02,-5.811756e-02,6.974005e-02
3.141488e+00,3.970215e-01,7.735964e-01,3.689719e-01,4.688969e-01,1.012369e-01,1.075807e-01,-9.466584e-02,6.836741e-02,9.281878e-02,1.891330e-01,-6.352764e-02,1.379672e-01
2.529373e+00,9.489110e-01,6.528402e-01,6.141364e-01,5.748656e-01,4.932834e-01,5.253144e-01,5.149997e-01,9.370933e-02,3.941286e-01,4.923293e-01,2.912651e-01,4.431349e-01
3.289473e+00,1.627433e-01,2.706577e-01,7.186569e-02,3.640490e-01,3.477989e-01,4.784513e-01,2.085044e-01,-1.268007e-01,3.562665e-02,3.211378e-01,1.596164e-01,2.202327e-01
2.967372e+00,-7.896143e-02,7.806302e-02,2.187177e-01,2.539163e-01,3.669991e-01,4.197091e-01,3.131926e-01,-2.441028e-02,1.154361e-01,5.105583e-01,3.956203e-01,3.116532e-01
8.146641e-01,7.672883e-01,1.338631e+00,5.704985e-01,2.377962e-01,4.516456e-01,-1.666137e-01,-1.799176e-01,2.234752e-01,7.958499e-02,-7.221632e-02,-9.971992e-02,-1.191978e-01
5.006312e-01,9.332861e-01,1.474884e+00,8.486827e-01,4.461191e-01,3.858785e-01,6.703251e-02,1.506973e-01,1.904049e-01,1.207563e-01,2.616017e-01,3.742781e-02,4.260375e-02
3.013215e+00,1.754056e+00,8.008686e-01,5.471203e-01,3.782470e-01,4.652491e-01,2.335601e-01,2.386700e-01,5.619730e-01,3.009215e-01,1.892481e-01,3.293123e-01,2.460809e-01
6.208774e-01,1.698782e+00,7.393711e-01,7.200069e-01,2.760871e-01,5.148177e-01,1.002621e+00,4.697001e-01,8.364358e-02,8.842007e-03,3.723625e-01,-9.427743e-02,-4.193689e-01
-5.698138e-01,1.161581e-02,-8.141026e-02,7.666726e-02,4.073230e-01,5.919957e-01,3.560640e-01,-1.148358e-01,-8.402930e-02,4.190717e-01,2.844222e-01,-3.384871e-02,-8.959469e-02
1.639207e+00,4.803762e-01,4.340760e-01,-1.787547e-01,2.340330e-01,1.264666e-01,1.239019e-01,-1.594805e-01,-5.739785e-02,6.950271e-02,2.358662e-01,-2.979759e-01,-1.700190e-02
